Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
16.06.2025;00:03:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,8;70,8;40,0;0;8200;66,6;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,8;0;0;0;300;1;0;0;0;0;
16.06.2025;00:04:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,8;70,8;40,0;0;8200;66,6;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,8;0;0;0;300;1;0;0;0;0;
16.06.2025;00:05:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,8;70,8;40,0;0;8200;66,6;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,8;0;0;0;300;1;0;0;0;0;
16.06.2025;00:06:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,7;70,7;40,0;0;8200;66,5;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,7;0;0;0;300;1;0;0;0;0;
16.06.2025;00:07:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,7;70,7;40,0;0;8200;66,5;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,7;0;0;0;300;1;0;0;0;0;
16.06.2025;00:08:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,7;70,7;40,0;0;8200;66,5;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,7;0;0;0;300;1;0;0;0;0;
16.06.2025;00:09:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,6;70,6;40,0;0;8200;66,5;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,5;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,7;0;0;0;300;1;0;0;0;0;
16.06.2025;00:10:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,6;70,6;40,0;0;8200;66,4;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,6;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,6;0;0;0;300;1;0;0;0;0;
16.06.2025;00:11:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,6;70,6;40,0;0;8200;66,4;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,5;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,6;0;0;0;300;1;0;0;0;0;
16.06.2025;00:12:48;17,6;17,7;0;24,4;8,0;0,0;8,0;0;0;0,0;8;70,6;70,6;40,0;0;8200;66,4;8,0;35,0;0;64,0;8,0;8,0;0,00;0,00;0;0;51,5;110,0;28;31;99;0;0;0;0;0;0;0;0;0;0;0;24,4;70,6;0;0;0;300;1;0;0;0;0;
