Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
06.01.2025;00:03:05;13,8;13,8;0;30,9;31,9;0,0;18,0;100;0;0,0;16;68,8;68,8;40,0;0;8200;41,6;40,0;35,0;0;31,5;8,0;8,0;0,00;0,00;0;0;50,3;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,9;68,8;0;0;0;299;1;0;0;0;0;
06.01.2025;00:04:05;13,8;13,8;0;31,0;31,9;0,0;18,0;100;1;0,0;16;68,8;68,8;40,0;0;8200;41,4;40,0;35,0;0;31,5;8,0;8,0;0,00;0,00;0;0;52,3;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;31,0;68,8;0;0;0;299;1;0;0;0;0;
06.01.2025;00:05:05;13,8;13,8;0;31,0;31,9;0,0;18,0;100;0;0,0;16;68,7;68,7;40,0;0;8200;41,2;40,0;35,0;0;31,5;8,0;8,0;0,00;0,00;0;0;54,0;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;31,0;68,7;0;0;0;299;1;0;0;0;0;
06.01.2025;00:06:05;13,8;13,8;0;31,0;31,9;0,0;18,0;100;0;0,0;16;68,7;68,7;40,0;0;8200;41,0;40,0;35,0;0;31,3;8,0;8,0;0,00;0,00;0;0;61,6;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;31,0;68,7;0;0;0;299;1;0;0;0;0;
06.01.2025;00:07:05;13,8;13,8;0;31,0;31,9;0,0;18,0;100;0;0,0;16;68,6;68,6;40,0;0;8200;40,7;40,0;35,0;0;31,2;8,0;8,0;0,00;0,00;0;0;53,8;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;31,0;68,6;0;0;0;299;1;0;0;0;0;
06.01.2025;00:08:05;13,8;13,8;0;31,0;31,9;0,0;18,0;100;0;0,0;16;68,5;68,5;40,0;0;8200;40,5;40,0;35,0;0;31,1;8,0;8,0;0,00;0,00;0;0;49,5;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;31,0;68,5;0;0;0;299;1;0;0;0;0;
06.01.2025;00:09:05;13,8;13,8;0;30,9;31,9;0,0;18,0;100;0;0,0;16;68,4;68,4;40,0;0;8200;40,3;40,0;35,0;0;31,2;8,0;8,0;0,00;0,00;0;0;50,8;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,9;68,4;0;0;0;299;1;0;0;0;0;
06.01.2025;00:10:05;13,8;13,8;0;30,9;31,9;0,0;18,0;100;0;0,0;16;68,4;68,4;40,0;0;8200;40,1;40,0;35,0;0;31,1;8,0;8,0;0,00;0,00;0;0;56,5;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,9;68,4;0;0;0;299;1;0;0;0;0;
06.01.2025;00:11:05;13,8;13,8;0;30,9;31,9;0,0;18,0;100;0;0,0;16;68,3;68,3;40,0;0;8200;39,9;40,0;35,0;0;31,0;8,0;8,0;0,00;0,00;0;0;51,4;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,9;68,3;0;0;0;299;1;0;0;0;0;
06.01.2025;00:12:05;13,8;13,8;0;30,9;31,9;0,0;18,0;100;0;0,0;16;68,2;68,2;40,0;0;8200;39,7;40,0;35,0;0;31,0;8,0;8,0;0,00;0,00;0;0;50,4;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,9;68,2;0;0;0;299;1;0;0;0;0;
06.01.2025;00:13:05;13,8;13,8;0;30,9;31,9;0,0;18,0;100;0;0,0;16;68,1;68,1;40,0;0;8200;39,5;40,0;35,0;0;30,9;8,0;8,0;0,00;0,00;0;0;55,8;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,9;68,1;0;0;0;299;1;0;0;0;0;
06.01.2025;00:14:05;13,8;13,8;0;30,8;31,9;0,0;18,0;100;0;0,0;16;68,1;68,1;40,0;0;8200;39,2;40,0;35,0;0;30,9;8,0;8,0;0,00;0,00;0;0;53,0;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,8;68,1;0;0;0;299;1;0;0;0;0;
06.01.2025;00:15:05;13,8;13,8;0;30,8;31,9;0,0;18,0;100;0;0,0;16;68,0;68,0;40,0;0;8200;39,0;40,0;35,0;0;30,9;8,0;8,0;0,00;0,00;0;0;51,0;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,8;68,0;0;0;0;299;1;0;0;0;0;
06.01.2025;00:16:05;13,8;13,8;0;30,8;31,9;0,0;18,0;100;0;0,0;16;67,9;67,9;40,0;0;8200;38,8;40,0;35,0;0;30,8;8,0;8,0;0,00;0,00;0;0;53,6;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,8;67,9;0;0;0;299;1;0;0;0;0;
06.01.2025;00:17:05;13,8;13,8;0;30,8;31,9;0,0;18,0;100;0;0,0;16;67,9;67,9;40,0;0;8200;38,6;40,0;35,0;0;30,7;8,0;8,0;0,00;0,00;0;0;58,3;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,8;67,9;0;0;0;299;1;0;0;0;0;
06.01.2025;00:18:05;13,8;13,8;0;30,7;31,9;0,0;18,0;100;0;0,0;16;67,8;67,8;40,0;0;8200;38,4;40,0;35,0;0;30,6;8,0;8,0;0,00;0,00;0;0;53,1;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,7;67,8;0;0;0;299;1;0;0;0;0;
06.01.2025;00:19:05;13,8;13,8;0;30,7;31,9;0,0;18,0;100;0;0,0;16;67,7;67,7;40,0;0;8200;38,2;40,0;35,0;0;30,5;8,0;8,0;0,00;0,00;0;0;52,8;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,7;67,7;0;0;0;299;1;0;0;0;0;
06.01.2025;00:20:05;13,8;13,8;0;30,7;31,9;0,0;18,0;100;0;0,0;16;67,6;67,6;40,0;0;8200;38,0;40,0;35,0;0;30,4;8,0;8,0;0,00;0,00;0;0;52,4;110,0;1541;31;99;0;0;0;0;0;1;0;0;0;0;0;30,7;67,6;0;0;0;299;1;0;0;0;0;
06.01.2025;00:21:05;13,7;13,8;0;30,6;32,0;0,0;18,0;100;0;0,0;16;67,6;67,6;40,0;0;8200;37,8;40,0;35,0;0;30,8;120,0;120,0;0,00;0,00;0;73;140,4;120,0;1541;31;2;0;0;1;0;1;1;1;0;0;0;0;30,6;67,6;0;0;0;299;0;0;0;0;0;
06.01.2025;00:22:05;13,7;13,8;0;30,7;32,0;0,0;18,0;100;0;0,0;16;67,5;67,5;40,0;0;8200;37,6;40,0;35,0;0;30,6;120,0;120,0;70,00;30,00;0;65;126,4;120,0;1541;31;2;1;0;0;0;1;1;1;0;0;0;0;30,7;67,6;1;0;0;299;1;0;0;0;0;
06.01.2025;00:23:05;13,7;13,8;0;30,5;32,0;0,0;18,0;100;0;0,0;16;67,4;67,4;40,0;0;8200;37,4;40,0;35,0;0;30,5;120,0;120,0;0,00;0,00;0;67;121,6;120,0;1541;31;2;0;0;0;0;1;1;1;0;0;0;0;30,5;67,4;1;0;0;298;1;0;0;0;0;
06.01.2025;00:24:05;13,7;13,8;0;30,5;32,0;0,0;18,0;100;0;0,0;16;67,3;67,3;40,0;0;8200;37,2;40,0;35,0;0;30,7;120,0;120,0;0,00;0,00;0;66;120,7;120,0;1541;31;2;0;0;0;0;1;1;1;0;0;0;0;30,5;67,3;1;0;0;298;1;0;0;0;0;
06.01.2025;00:25:05;13,7;13,7;0;30,4;32,0;0,0;18,0;100;0;0,0;16;67,1;67,1;40,0;0;8200;37,1;40,0;35,0;0;31,2;120,0;120,0;0,00;0,00;0;62;126,8;120,0;1541;31;2;0;0;0;0;1;1;1;0;0;0;0;30,4;67,1;1;0;0;298;1;0;0;0;0;
06.01.2025;00:26:05;13,7;13,8;0;30,4;32,0;0,0;18,0;100;0;0,0;16;67,1;67,1;40,0;0;8200;36,9;40,0;35,0;0;31,6;120,0;120,0;0,00;0,00;0;67;120,1;120,0;1541;31;2;0;0;0;0;1;1;0;0;0;0;0;30,4;67,1;1;0;0;298;1;0;0;0;0;
06.01.2025;00:27:05;13,7;13,7;0;30,4;32,0;0,0;18,0;100;0;0,0;16;67,0;67,0;40,0;0;8200;36,7;40,0;35,0;0;32,2;120,0;120,0;0,00;0,00;0;65;119,1;120,0;1541;31;2;0;0;0;0;1;1;0;0;0;0;0;30,4;67,1;1;0;0;298;1;0;0;0;0;
