Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
07.01.2025;00:03:05;8,1;7,8;0;38,4;39,3;0,0;18,0;100;0;0,0;16;63,3;63,3;40,0;0;8200;47,4;44,3;35,0;0;98,6;8,0;8,0;0,00;0,00;0;0;50,5;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,4;63,3;0;0;0;282;1;0;0;0;0;
07.01.2025;00:04:05;8,1;7,8;0;38,3;39,3;0,0;18,0;100;0;0,0;16;63,3;63,3;40,0;0;8200;47,2;44,3;35,0;0;97,1;8,0;8,0;0,00;0,00;0;0;50,1;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,3;63,3;0;0;0;282;1;0;0;0;0;
07.01.2025;00:05:05;8,1;7,8;0;38,4;39,3;0,0;18,0;100;1;0,0;16;63,2;63,2;40,0;0;8200;47,0;44,3;35,0;0;95,3;8,0;8,0;0,00;0,00;0;0;50,1;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,4;63,2;0;0;0;282;1;0;0;0;0;
07.01.2025;00:06:05;8,1;7,8;0;38,4;39,3;0,0;18,0;100;0;0,0;16;63,2;63,2;40,0;0;8200;46,8;44,3;35,0;0;93,8;8,0;8,0;0,00;0,00;0;0;50,1;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,3;63,2;0;0;0;282;1;0;0;0;0;
07.01.2025;00:07:05;8,1;7,8;0;38,3;39,3;0,0;18,0;100;0;0,0;16;63,2;63,2;40,0;0;8200;46,6;44,3;35,0;0;92,4;8,0;8,0;0,00;0,00;0;0;50,2;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,3;63,2;0;0;0;282;1;0;0;0;0;
07.01.2025;00:08:05;8,0;7,9;0;38,5;39,5;0,0;18,0;100;1;0,0;16;63,1;63,1;40,0;0;8200;46,5;44,5;35,0;0;90,8;8,0;8,0;0,00;0,00;0;0;50,1;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,5;63,1;0;0;0;282;1;0;0;0;0;
07.01.2025;00:09:05;8,0;7,9;0;38,5;39,5;0,0;18,0;100;0;0,0;16;63,1;63,1;40,0;0;8200;46,3;44,5;35,0;0;89,5;8,0;8,0;0,00;0,00;0;0;50,0;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,5;63,1;0;0;0;282;1;0;0;0;0;
07.01.2025;00:10:05;8,0;7,9;0;38,5;39,5;0,0;18,0;100;0;0,0;16;63,1;63,1;40,0;0;8200;46,1;44,5;35,0;0;88,5;8,0;8,0;0,00;0,00;0;0;50,0;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,5;63,1;0;0;0;282;1;0;0;0;0;
07.01.2025;00:11:05;8,0;8,0;0;38,6;39,5;0,0;18,0;100;1;0,0;16;63,0;63,0;40,0;0;8200;45,9;44,5;35,0;0;87,2;8,0;8,0;0,00;0,00;0;0;50,5;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,6;63,0;0;0;0;282;1;0;0;0;0;
07.01.2025;00:12:05;8,0;8,0;0;38,5;39,5;0,0;18,0;100;0;0,0;16;63,0;63,0;40,0;0;8200;45,7;44,5;35,0;0;86,1;8,0;8,0;0,00;0,00;0;0;50,2;110,0;1526;29;99;0;0;0;0;0;1;0;0;0;0;0;38,5;63,0;0;0;0;282;1;0;0;0;0;
